vehicle,box_ids,zones,nbox,mass,volume,energy,duration,prep_s,latest_start,soc,charge_s,candidate_id,route_id
B,"['S001-WAT-02', 'S001-WAT-03']",['S001'],2,28.0,0.054,1.2204344333114248,1149.1061758262156,360.0,inf,0.6948913916721438,1195.5215877682842,K807b2803d1154f3c,K00115
B,"['S001-WAT-03', 'S001-WAT-04']",['S001'],2,28.0,0.054,1.2204344333114248,1149.1061758262156,360.0,inf,0.6948913916721438,1195.5215877682842,K1ffbd54f3df7bdbb,K00113
B,"['S001-WAT-04', 'S001-WAT-05']",['S001'],2,28.0,0.054,1.2204344333114248,1149.1061758262156,360.0,inf,0.6948913916721438,1195.5215877682842,Kc173f69cae18304b,K00117
B,"['S001-WAT-05', 'S001-WAT-06']",['S001'],2,28.0,0.054,1.2204344333114248,1149.1061758262156,360.0,inf,0.6948913916721438,1195.5215877682842,K7288cab1aa261c76,K00114
B,"['S001-WAT-06', 'S001-WAT-07']",['S001'],2,28.0,0.054,1.2204344333114248,1149.1061758262156,360.0,inf,0.6948913916721438,1195.5215877682842,K19d8f215de246663,K00112
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-MED-01']",['S001'],3,15.0,0.082,1.9926251901388057,1296.175045862023,390.0,2615.7274770689883,0.7509218512326493,1373.0026556625933,K52d21aa933dae405,K00217
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-MED-02']",['S001'],3,15.0,0.082,1.9926251901388057,1296.175045862023,390.0,2615.7274770689883,0.7509218512326493,1373.0026556625933,Ka1ce633048e90d1e,K00218
C,"['S001-FOD-03', 'S001-HYG-02', 'S001-MED-01']",['S001'],3,17.0,0.07500000000000001,2.0030917325042576,1296.175045862023,390.0,2615.7274770689883,0.7496135334369678,1375.8373442199031,K7cb13c734a9e78ec,K00222
C,"['S001-FOD-03', 'S001-HYG-02', 'S001-MED-02']",['S001'],3,17.0,0.07500000000000001,2.0030917325042576,1296.175045862023,390.0,2615.7274770689883,0.7496135334369678,1375.8373442199031,K1aa8772e5bc01d61,K00221
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02']",['S001'],4,18.0,0.094,2.0086117026563204,1362.175045862023,420.0,2549.7274770689883,0.7489235371679599,1377.332336136087,K49186e9ee8b4837a,K00223
C,"['S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",['S001'],3,20.0,0.098,2.020229707845544,1296.175045862023,390.0,inf,0.7474712865193069,1380.478879208168,K2fe5b308ad941232,K00227
C,"['S001-FOD-01', 'S001-HYG-01', 'S001-HYG-02']",['S001'],3,20.0,0.098,2.020229707845544,1296.175045862023,390.0,inf,0.7474712865193069,1380.478879208168,Kc26d846e9c1f0608,K00229
C,"['S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02']",['S001'],3,20.0,0.098,2.020229707845544,1296.175045862023,390.0,inf,0.7474712865193069,1380.478879208168,K2442a840d146f21d,K00226
C,"['S001-FOD-03', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02']",['S001'],4,20.0,0.08700000000000001,2.020229707845544,1362.175045862023,420.0,2549.7274770689883,0.7474712865193069,1380.478879208168,K5b2aabf4255bbe8a,K00228
C,"['S001-FOD-02', 'S001-FOD-03', 'S001-HYG-01']",['S001'],3,22.0,0.091,2.032629639112499,1296.175045862023,390.0,inf,0.7459212951109376,1383.8371939263018,K6247a9f642001e76,K00232
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-HYG-02']",['S001'],3,22.0,0.091,2.032629639112499,1296.175045862023,390.0,inf,0.7459212951109376,1383.8371939263018,K94fe83bb1663ad59,K00235
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-HYG-01']",['S001'],3,22.0,0.091,2.032629639112499,1296.175045862023,390.0,inf,0.7459212951109376,1383.8371939263018,K425a449fbf1d45e3,K00231
C,"['S001-FOD-02', 'S001-FOD-03', 'S001-HYG-02']",['S001'],3,22.0,0.091,2.032629639112499,1296.175045862023,390.0,inf,0.7459212951109376,1383.8371939263018,Kf6c6828ef862307d,K00238
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01']",['S001'],3,22.0,0.091,2.032629639112499,1296.175045862023,390.0,inf,0.7459212951109376,1383.8371939263018,Kb458523778f0f91b,K00237
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-HYG-02']",['S001'],3,22.0,0.091,2.032629639112499,1296.175045862023,390.0,inf,0.7459212951109376,1383.8371939263018,K74220067de95e618,K00233
C,"['S001-FOD-02', 'S001-FOD-03', 'S001-MED-01', 'S001-MED-02']",['S001'],4,22.0,0.08,2.032629639112499,1362.175045862023,420.0,2549.7274770689883,0.7459212951109376,1383.8371939263018,Ka3ab266e63cbd8a1,K00236
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-MED-01', 'S001-MED-02']",['S001'],4,22.0,0.08,2.032629639112499,1362.175045862023,420.0,2549.7274770689883,0.7459212951109376,1383.8371939263018,Kfa9331923a01ae21,K00239
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-MED-01', 'S001-MED-02']",['S001'],4,22.0,0.08,2.032629639112499,1362.175045862023,420.0,2549.7274770689883,0.7459212951109376,1383.8371939263018,K89db3ae24d1bb2c4,K00234
C,"['S001-HYG-02', 'S001-MED-01', 'S001-WAT-03']",['S001'],3,23.0,0.07400000000000001,2.039128462754832,1296.175045862023,390.0,2615.7274770689883,0.745108942155646,1385.5972919961002,K6bfbecea08e89ba3,K00242
C,"['S001-HYG-02', 'S001-MED-02', 'S001-WAT-06']",['S001'],3,23.0,0.07400000000000001,2.039128462754832,1296.175045862023,390.0,2615.7274770689883,0.745108942155646,1385.5972919961002,K2f1cc3e3f02cf0b3,K00241
C,"['S001-HYG-02', 'S001-MED-01', 'S001-WAT-01']",['S001'],3,23.0,0.07400000000000001,2.039128462754832,1296.175045862023,390.0,2615.7274770689883,0.745108942155646,1385.5972919961002,K1f1c53d14fe22fef,K00240
C,"['S001-HYG-02', 'S001-MED-02', 'S001-WAT-04']",['S001'],3,23.0,0.07400000000000001,2.039128462754832,1296.175045862023,390.0,2615.7274770689883,0.745108942155646,1385.5972919961002,Kb286eb5d6a867df5,K00244
C,"['S001-HYG-02', 'S001-MED-01', 'S001-WAT-07']",['S001'],3,23.0,0.07400000000000001,2.039128462754832,1296.175045862023,390.0,2615.7274770689883,0.745108942155646,1385.5972919961002,Kb484cc6ebbd55fe9,K00245
C,"['S001-HYG-02', 'S001-MED-02', 'S001-WAT-02']",['S001'],3,23.0,0.07400000000000001,2.039128462754832,1296.175045862023,390.0,2615.7274770689883,0.745108942155646,1385.5972919961002,Kf4515ff9d3b83fa1,K00247
C,"['S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-01']",['S001'],4,23.0,0.11000000000000001,2.039128462754832,1362.175045862023,420.0,2549.7274770689883,0.745108942155646,1385.5972919961002,Ka0ef36502dab791e,K00243
C,"['S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-02']",['S001'],4,23.0,0.11000000000000001,2.039128462754832,1362.175045862023,420.0,2549.7274770689883,0.745108942155646,1385.5972919961002,Ke25d2b75ff570de4,K00246
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03']",['S001'],3,24.0,0.084,2.04583025803733,1296.175045862023,390.0,inf,0.7442712177453337,1387.412361551777,Ka63edf8265f8489c,K00250
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-HYG-02', 'S001-MED-01']",['S001'],4,25.0,0.10300000000000001,2.0527382618251595,1362.175045862023,420.0,2549.7274770689883,0.7434077172718551,1389.283279244314,K77ed69b253d8aa9b,K00251
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-HYG-02', 'S001-MED-02']",['S001'],4,25.0,0.10300000000000001,2.0527382618251595,1362.175045862023,420.0,2549.7274770689883,0.7434077172718551,1389.283279244314,K7d76070a6a877be9,K00252
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-WAT-02']",['S001'],3,26.0,0.097,2.0598560543213074,1296.175045862023,390.0,inf,0.7425179932098366,1391.2110147120209,Kaba50b8a7cf2dfbf,K00260
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-WAT-04']",['S001'],3,26.0,0.097,2.0598560543213074,1296.175045862023,390.0,inf,0.7425179932098366,1391.2110147120209,Ka9e2f80238323dd2,K00259
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-WAT-06']",['S001'],3,26.0,0.097,2.0598560543213074,1296.175045862023,390.0,inf,0.7425179932098366,1391.2110147120209,Ka85d78614ae63ee5,K00258
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-WAT-08']",['S001'],3,26.0,0.097,2.0598560543213074,1296.175045862023,390.0,inf,0.7425179932098366,1391.2110147120209,Kecf008d95e57bb0e,K00264
C,"['S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-03']",['S001'],4,26.0,0.08600000000000001,2.0598560543213074,1362.175045862023,420.0,2549.7274770689883,0.7425179932098366,1391.2110147120209,Ka30b680c749e900c,K00257
C,"['S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-06']",['S001'],4,26.0,0.08600000000000001,2.0598560543213074,1362.175045862023,420.0,2549.7274770689883,0.7425179932098366,1391.2110147120209,K3182626e44f64f68,K00254
C,"['S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-01']",['S001'],4,26.0,0.08600000000000001,2.0598560543213074,1362.175045862023,420.0,2549.7274770689883,0.7425179932098366,1391.2110147120209,Kbdee2a91a9bcad69,K00262
C,"['S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-04']",['S001'],4,26.0,0.08600000000000001,2.0598560543213074,1362.175045862023,420.0,2549.7274770689883,0.7425179932098366,1391.2110147120209,Ka2eb56312785aaeb,K00256
C,"['S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-07']",['S001'],4,26.0,0.08600000000000001,2.0598560543213074,1362.175045862023,420.0,2549.7274770689883,0.7425179932098366,1391.2110147120209,Kbaff4da9efb06690,K00261
C,"['S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-02']",['S001'],4,26.0,0.08600000000000001,2.0598560543213074,1362.175045862023,420.0,2549.7274770689883,0.7425179932098366,1391.2110147120209,K3d5bea70d75e77be,K00255
C,"['S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02']",['S001'],5,26.0,0.12200000000000001,2.0598560543213074,1428.175045862023,450.0,2483.7274770689883,0.7425179932098366,1391.2110147120209,Kd7427061165d9d44,K00263
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-MED-01']",['S001'],4,27.0,0.096,2.067187557112719,1362.175045862023,420.0,2549.7274770689883,0.7416015553609101,1393.1966300513614,Kf4682e732a77de1f,K00267
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-MED-02']",['S001'],4,27.0,0.096,2.067187557112719,1362.175045862023,420.0,2549.7274770689883,0.7416015553609101,1393.1966300513614,K01406112225e183b,K00266
C,"['S001-FOD-02', 'S001-HYG-01', 'S001-WAT-03']",['S001'],3,28.0,0.09,2.0747370337247837,1296.175045862023,390.0,inf,0.740657870784402,1395.241279967129,K6b003bc9068c5732,K00275
C,"['S001-FOD-01', 'S001-HYG-02', 'S001-WAT-06']",['S001'],3,28.0,0.09,2.0747370337247837,1296.175045862023,390.0,inf,0.740657870784402,1395.241279967129,K5465ac078db09c7a,K00271
C,"['S001-FOD-03', 'S001-HYG-01', 'S001-WAT-01']",['S001'],3,28.0,0.09,2.0747370337247837,1296.175045862023,390.0,2615.7274770689883,0.740657870784402,1395.241279967129,K670aa3a83373a3e1,K00274
C,"['S001-FOD-02', 'S001-HYG-02', 'S001-WAT-04']",['S001'],3,28.0,0.09,2.0747370337247837,1296.175045862023,390.0,inf,0.740657870784402,1395.241279967129,Kb618ead43f18f2a8,K00279
C,"['S001-FOD-01', 'S001-HYG-01', 'S001-WAT-07']",['S001'],3,28.0,0.09,2.0747370337247837,1296.175045862023,390.0,inf,0.740657870784402,1395.241279967129,Kc22f435f53ce655a,K00281
C,"['S001-FOD-03', 'S001-HYG-02', 'S001-WAT-02']",['S001'],3,28.0,0.09,2.0747370337247837,1296.175045862023,390.0,inf,0.740657870784402,1395.241279967129,K64958a2b77667373,K00273
C,"['S001-FOD-02', 'S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02']",['S001'],4,28.0,0.126,2.0747370337247837,1362.175045862023,420.0,inf,0.740657870784402,1395.241279967129,K59e3711773de2567,K00272
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-HYG-01', 'S001-HYG-02']",['S001'],4,28.0,0.126,2.0747370337247837,1362.175045862023,420.0,inf,0.740657870784402,1395.241279967129,K35d916fa5c5b9c3b,K00269
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02']",['S001'],4,28.0,0.126,2.0747370337247837,1362.175045862023,420.0,inf,0.740657870784402,1395.241279967129,Kd0b5f16bece38407,K00282
C,"['S001-FOD-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-03']",['S001'],4,28.0,0.079,2.0747370337247837,1362.175045862023,420.0,2549.7274770689883,0.740657870784402,1395.241279967129,Kb102556cfe427092,K00278
C,"['S001-FOD-01', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-06']",['S001'],4,28.0,0.079,2.0747370337247837,1362.175045862023,420.0,2549.7274770689883,0.740657870784402,1395.241279967129,Kc0c1948c4bedf317,K00280
C,"['S001-FOD-03', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-01']",['S001'],4,28.0,0.079,2.0747370337247837,1362.175045862023,420.0,2549.7274770689883,0.740657870784402,1395.241279967129,K7c200bed50f5255b,K00277
C,"['S001-FOD-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-04']",['S001'],4,28.0,0.079,2.0747370337247837,1362.175045862023,420.0,2549.7274770689883,0.740657870784402,1395.241279967129,K38a685549d2ebaf8,K00270
C,"['S001-FOD-01', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-07']",['S001'],4,28.0,0.079,2.0747370337247837,1362.175045862023,420.0,2549.7274770689883,0.740657870784402,1395.241279967129,Ke53362823fe2d199,K00283
C,"['S001-FOD-03', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-02']",['S001'],4,28.0,0.079,2.0747370337247837,1362.175045862023,420.0,2549.7274770689883,0.740657870784402,1395.241279967129,Ked3e8cb9437276fd,K00284
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02']",['S001'],5,28.0,0.115,2.0747370337247837,1428.175045862023,450.0,2483.7274770689883,0.740657870784402,1395.241279967129,K71470f780e91401b,K00276
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-WAT-03']",['S001'],4,29.0,0.10900000000000001,2.082509092449759,1362.175045862023,420.0,2549.7274770689883,0.7396863634437801,1397.3462125384765,Ke615d430044230d1,K00289
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-MED-02', 'S001-WAT-06']",['S001'],4,29.0,0.10900000000000001,2.082509092449759,1362.175045862023,420.0,2549.7274770689883,0.7396863634437801,1397.3462125384765,Kd9227a7ae0e8a8a2,K00288
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-WAT-01']",['S001'],4,29.0,0.10900000000000001,2.082509092449759,1362.175045862023,420.0,2549.7274770689883,0.7396863634437801,1397.3462125384765,K2a57a01f7ac65980,K00286
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-MED-02', 'S001-WAT-04']",['S001'],4,29.0,0.10900000000000001,2.082509092449759,1362.175045862023,420.0,2549.7274770689883,0.7396863634437801,1397.3462125384765,K2024303d22f45ce4,K00285
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-WAT-07']",['S001'],4,29.0,0.10900000000000001,2.082509092449759,1362.175045862023,420.0,2549.7274770689883,0.7396863634437801,1397.3462125384765,Ka126071e60bde648,K00287
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-MED-02', 'S001-WAT-02']",['S001'],4,29.0,0.10900000000000001,2.082509092449759,1362.175045862023,420.0,2549.7274770689883,0.7396863634437801,1397.3462125384765,Kfd5d29cd119b6d6d,K00290
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-WAT-02']",['S001'],3,30.0,0.083,2.0905086912754447,1296.175045862023,390.0,inf,0.7386864135905694,1399.5127705537661,K6a3bbe6a61486da8,K00302
C,"['S001-FOD-02', 'S001-FOD-03', 'S001-WAT-04']",['S001'],3,30.0,0.083,2.0905086912754447,1296.175045862023,390.0,inf,0.7386864135905694,1399.5127705537661,K0a7d443209df8fbd,K00300
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-WAT-06']",['S001'],3,30.0,0.083,2.0905086912754447,1296.175045862023,390.0,inf,0.7386864135905694,1399.5127705537661,Kcd4f8a81f774340c,K00304
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-WAT-08']",['S001'],3,30.0,0.083,2.0905086912754447,1296.175045862023,390.0,inf,0.7386864135905694,1399.5127705537661,Kc794e01f92b678ce,K00303
C,"['S001-FOD-02', 'S001-FOD-03', 'S001-WAT-02']",['S001'],3,30.0,0.083,2.0905086912754447,1296.175045862023,390.0,inf,0.7386864135905694,1399.5127705537661,Kee69af175f7f7231,K00305
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-WAT-04']",['S001'],3,30.0,0.083,2.0905086912754447,1296.175045862023,390.0,inf,0.7386864135905694,1399.5127705537661,K1897270046dd0a7d,K00301
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-WAT-05']",['S001'],9,70.0,0.232,2.7204309037295915,1692.175045862023,570.0,2219.7274770689883,0.6599461370338011,1570.116703093431,Kcc56fab0f45fdf8c,K00473
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-08']",['S001'],9,70.0,0.232,2.7204309037295915,1692.175045862023,570.0,2219.7274770689883,0.6599461370338011,1570.116703093431,Kdf091d3d541aa3c1,K00474
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",['S001'],9,76.0,0.231,2.9176235505114585,1692.175045862023,570.0,2219.7274770689883,0.6352970561860677,1623.5230449301864,K05b2714a51cae4a4,K00522
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-08']",['S001'],9,76.0,0.231,2.9176235505114585,1692.175045862023,570.0,2219.7274770689883,0.6352970561860677,1623.5230449301864,K2ddf62d0880ae37a,K00523
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",['S001'],9,78.0,0.224,2.995811635558193,1692.175045862023,570.0,2219.7274770689883,0.6255235455552259,1644.6989846303436,Kf74e609a0249abb3,K00554
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-08']",['S001'],9,78.0,0.224,2.995811635558193,1692.175045862023,570.0,2219.7274770689883,0.6255235455552259,1644.6989846303436,Ka9b84f57e1fa8e26,K00551
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-04']",['S001'],8,56.0,0.20500000000000002,2.4050600594039855,1626.175045862023,540.0,2285.7274770689883,0.6993674925745018,1484.7037660885794,K14239896d4020fdf,K00374
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-08']",['S001'],8,56.0,0.20500000000000002,2.4050600594039855,1626.175045862023,540.0,2285.7274770689883,0.6993674925745018,1484.7037660885794,Ka2f961f0fe9f8963,K00375
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-WAT-05']",['S001'],8,62.0,0.20400000000000001,2.5212151923826456,1626.175045862023,540.0,2285.7274770689883,0.6848481009521693,1516.1624479369664,K476091aa3b32a67b,K00424
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-08']",['S001'],8,62.0,0.20400000000000001,2.5212151923826456,1626.175045862023,540.0,2285.7274770689883,0.6848481009521693,1516.1624479369664,K747b769d184139e3,K00426
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-WAT-05']",['S001'],8,64.0,0.197,2.565614566085543,1626.175045862023,540.0,2285.7274770689883,0.6792981792393071,1528.1872783148347,K8f74e11e74c86dd2,K00442
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-08']",['S001'],8,64.0,0.197,2.565614566085543,1626.175045862023,540.0,2285.7274770689883,0.6792981792393071,1528.1872783148347,K734e36e598cba025,K00440
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-WAT-04', 'S001-WAT-05']",['S001'],8,67.0,0.22,2.6385997848126843,1626.175045862023,540.0,2285.7274770689883,0.6701750268984145,1547.9541083867684,K478f06d642597a4f,K00457
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-08']",['S001'],8,67.0,0.22,2.6385997848126843,1626.175045862023,540.0,2285.7274770689883,0.6701750268984145,1547.9541083867684,K98a6a0b6043348b8,K00458
C,"['S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",['S001'],8,68.0,0.203,2.6648207430643795,1626.175045862023,540.0,2285.7274770689883,0.6668974071169526,1555.0556179132695,Kb078105f6a877d23,K00461
C,"['S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-08']",['S001'],8,68.0,0.203,2.6648207430643795,1626.175045862023,540.0,2285.7274770689883,0.6668974071169526,1555.0556179132695,Kd0bfa5fbee9d0432,K00462
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",['S001'],8,70.0,0.196,2.7204309037295915,1626.175045862023,540.0,2285.7274770689883,0.6599461370338011,1570.116703093431,K4070a69c260403b0,K00471
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-08']",['S001'],8,70.0,0.196,2.7204309037295915,1626.175045862023,540.0,2285.7274770689883,0.6599461370338011,1570.116703093431,K6be0f94a2e1cd1c2,K00472
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05']",['S001'],8,72.0,0.189,2.780691677514876,1626.175045862023,540.0,2285.7274770689883,0.6524135403106406,1586.4373293269455,Kd2b305af16590d5d,K00491
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08']",['S001'],8,72.0,0.189,2.780691677514876,1626.175045862023,540.0,2285.7274770689883,0.6524135403106406,1586.4373293269455,K96aa97c9db6a9982,K00489
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03']",['S001'],8,72.0,0.189,2.780691677514876,1626.175045862023,540.0,2285.7274770689883,0.6524135403106406,1586.4373293269455,K7f55bbb75bff460b,K00488
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",['S001'],8,72.0,0.189,2.780691677514876,1626.175045862023,540.0,2285.7274770689883,0.6524135403106406,1586.4373293269455,K1edb149b3c44f9c5,K00487
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-07', 'S001-WAT-08']",['S001'],8,72.0,0.189,2.780691677514876,1626.175045862023,540.0,2285.7274770689883,0.6524135403106406,1586.4373293269455,K04461ead0acc1255,K00486
C,"['S001-FOD-01', 'S001-FOD-02', 'S001-FOD-03', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04']",['S001'],8,72.0,0.189,2.780691677514876,1626.175045862023,540.0,2285.7274770689883,0.6524135403106406,1586.4373293269455,Kc5570494e972ec29,K00490
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",['S001'],8,73.0,0.219,2.8127460327831026,1626.175045862023,540.0,2285.7274770689883,0.6484067459021121,1595.1187172120904,Ke6be98c526fb53e7,K00497
C,"['S001-FOD-01', 'S001-FOD-03', 'S001-HYG-01', 'S001-HYG-02', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-08']",['S001'],8,73.0,0.219,2.8127460327831026,1626.175045862023,540.0,2285.7274770689883,0.6484067459021121,1595.1187172120904,Kce59f1930c666775,K00496
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-03', 'S001-WAT-04', 'S001-WAT-05', 'S001-WAT-06']",['S001'],8,74.0,0.202,2.846191364497974,1626.175045862023,540.0,2285.7274770689883,0.6442260794377532,1604.1768278848679,K90464d5e202533eb,K00505
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-06', 'S001-WAT-07', 'S001-WAT-08']",['S001'],8,74.0,0.202,2.846191364497974,1626.175045862023,540.0,2285.7274770689883,0.6442260794377532,1604.1768278848679,K173385912d415696,K00501
C,"['S001-HYG-01', 'S001-HYG-02', 'S001-MED-01', 'S001-MED-02', 'S001-WAT-01', 'S001-WAT-02', 'S001-WAT-03', 'S001-WAT-04']",['S001'],8,74.0,0.202,2.846191364497974,1626.175045862023,540.0,2285.7274770689883,0.6442260794377532,1604.1768278848679,K896ffdc93d5f5997,K00504
